id,text,normalized_text,orig_label,label,label_id
uit_002109,hãy nên trân trọng những người bạn như vậy .,hãy nên trân trọng những người bạn như vậy .,enjoyment,happiness,2
uit_004758,per khi nào bạn có bằng xe ôtô thì bạn mới hiểu . sai thì đã có ca,per khi nào bạn có bằng xe ôtô thì bạn mới hiểu . sai thì đã có ca,other,neutral,4
uit_004227,cảm giác lúc ấy sẽ ra sao,cảm giác lúc ấy sẽ ra sao,other,neutral,4
uit_002888,muối mặn vãi,muối mặn vãi,other,neutral,4
uit_001785,bắt võng nằm cho sướng,bắt võng nằm cho sướng,enjoyment,happiness,2
uit_000883,tao nhiều tài lắm .. nhưng tài sản còn cái mạng què và đôi tay trắng 😭😭,tao nhiều tài lắm .. nhưng tài sản còn cái mạng què và đôi tay trắng 😭😭,sadness,sadness,3
uit_002495,chuẩn bị kiểm tra hình huhu :((,chuẩn bị kiểm tra hình huhu :((,sadness,sadness,3
uit_003481,"tự nhiên nhớ đến hồi bé , đi kiểu nào cũng bị ngỗng rượt chạy té sấp mặt luôn , nhiều khi nghĩ sợ nó dí hơn sợ mẹ đánh","tự nhiên nhớ đến hồi bé , đi kiểu nào cũng bị ngỗng rượt chạy té sấp mặt luôn , nhiều khi nghĩ sợ nó dí hơn sợ mẹ đánh",fear,fear,1
uit_004770,kinh khủng thật :((,kinh khủng thật :((,fear,fear,1
uit_002763,trông rợn vãi :)),trông rợn vãi :)),fear,fear,1
uit_004962,ông mặt trời dễ thương hha,ông mặt trời dễ thương hha,enjoyment,happiness,2
uit_001995,per trai hay gái thì vẫn thấy tữn như thường kk,per trai hay gái thì vẫn thấy tữn như thường kk,enjoyment,happiness,2
uit_002398,khổ tâm ghê =)),khổ tâm ghê =)),sadness,sadness,3
uit_000776,t ngắm người yêu tao cười mà càng ngắm tao càng yêu lúc giận cơ nhìn muốn cắn cho mấy phát tao bị cuồng người yêu rồi cái,t ngắm người yêu tao cười mà càng ngắm tao càng yêu lúc giận cơ nhìn muốn cắn cho mấy phát tao bị cuồng người yêu rồi cái,enjoyment,happiness,2
uit_003163,"bộ phim này xem rất sướng . và rút ra được khám phá là thứ tuyệt vời nhất chứ không phải bằng cấp . giá như mấy ông "" bộ "" và mấy ông "" ngành "" dành thời gian xem phim này một lần .","bộ phim này xem rất sướng . và rút ra được khám phá là thứ tuyệt vời nhất chứ không phải bằng cấp . giá như mấy ông "" bộ "" và mấy ông "" ngành "" dành thời gian xem phim này một lần .",enjoyment,happiness,2
uit_002923,buồn thay cho lớp tao,buồn thay cho lớp tao,sadness,sadness,3
uit_003043,điều quan trọng ở đây là mày cần sạc điện thoại kìa,điều quan trọng ở đây là mày cần sạc điện thoại kìa,other,neutral,4
uit_004076,per huhu mất đi đồng nghiệp 😭,per huhu mất đi đồng nghiệp 😭,sadness,sadness,3
uit_003752,hôm đấy bổn cung về quê báo hiếu cha mẹ .,hôm đấy bổn cung về quê báo hiếu cha mẹ .,enjoyment,happiness,2
uit_005222,đau ghê,đau ghê,sadness,sadness,3
uit_001744,"giờ đây chúng ta , những con người của ngày ấy giờ không còn nữa ... những lời nói về mai sau nhưng ta đâu ngờ sau này chúng ta càng trở lên xa lạ","giờ đây chúng ta , những con người của ngày ấy giờ không còn nữa ... những lời nói về mai sau nhưng ta đâu ngờ sau này chúng ta càng trở lên xa lạ",sadness,sadness,3
uit_004185,"con gái không thích con trai đầu hói , vì cưới về dễ nhầm đầu :d","con gái không thích con trai đầu hói , vì cưới về dễ nhầm đầu :d",enjoyment,happiness,2
uit_002809,đáng yêu như em tao ý . cứ mỗi lần nó quyết định ngủ ở đâu là nó lại đấu tranh tư tưởng 🤣🤣,đáng yêu như em tao ý . cứ mỗi lần nó quyết định ngủ ở đâu là nó lại đấu tranh tư tưởng 🤣🤣,enjoyment,happiness,2
uit_003763,xin lỗi đây mình vẫn nấu nhé,xin lỗi đây mình vẫn nấu nhé,enjoyment,happiness,2
uit_001681,đáng yêuc quad 🤤🤤🤤,đáng yêuc quad 🤤🤤🤤,enjoyment,happiness,2
uit_003719,nhờ cái bếp như này . mà hồi nhỏ tao suýt đốt cả nhà và bị chửi đó :((,nhờ cái bếp như này . mà hồi nhỏ tao suýt đốt cả nhà và bị chửi đó :((,sadness,sadness,3
uit_000591,"thấy bình sữa của em thấy ham quá , chị sinh em bé chả có sữa gì hết .","thấy bình sữa của em thấy ham quá , chị sinh em bé chả có sữa gì hết .",sadness,sadness,3
uit_004260,mẹ tao vừa đọc xong còn tag tên tao vào . bọn mày có cách nào trưa nay không về nhà mà vẫn có tiền ăn cơm không chỉ tao với,mẹ tao vừa đọc xong còn tag tên tao vào . bọn mày có cách nào trưa nay không về nhà mà vẫn có tiền ăn cơm không chỉ tao với,fear,fear,1
uit_004986,nhớ đến lại buồn . chuyện tình chúng ta chẳng đi được đến đâu cả,nhớ đến lại buồn . chuyện tình chúng ta chẳng đi được đến đâu cả,sadness,sadness,3
uit_001026,"đã dùng , nhớ quá ngày xưa","đã dùng , nhớ quá ngày xưa",enjoyment,happiness,2
uit_000735,em này xinh vãi các bác ạ .,em này xinh vãi các bác ạ .,enjoyment,happiness,2
uit_004429,"tao buồn quá , tao đang khóc !!!","tao buồn quá , tao đang khóc !!!",sadness,sadness,3
uit_002892,per chị đã kịp đi chỗ này chưa ?,per chị đã kịp đi chỗ này chưa ?,other,neutral,4
uit_004485,cái nay nhận ra lâu roài . mà đi làm toàn gặp đồng nghiệp đáng yêu hi,cái nay nhận ra lâu roài . mà đi làm toàn gặp đồng nghiệp đáng yêu hi,enjoyment,happiness,2
uit_004738,bếp dầu một thời để nhớ,bếp dầu một thời để nhớ,other,neutral,4
uit_000165,như lol,như lol,anger,anger,0
uit_003683,móng này móc cua thì đỉnh 😹,móng này móc cua thì đỉnh 😹,enjoyment,happiness,2
uit_000843,tuyệt vời . aeon mall có khác,tuyệt vời . aeon mall có khác,enjoyment,happiness,2
uit_000923,per đó đi chơi nhiều dô hỏi sao da đen -.-,per đó đi chơi nhiều dô hỏi sao da đen -.-,other,neutral,4
uit_001451,chưa hoàn thiện hết đâu .,chưa hoàn thiện hết đâu .,other,neutral,4
uit_000439,thế là hết những gì đẹp nhất của nước pháp sao không phun nước cứ để cháy rần rật nhỉ,thế là hết những gì đẹp nhất của nước pháp sao không phun nước cứ để cháy rần rật nhỉ,sadness,sadness,3
uit_000095,dù có sống được mấy đời thì cũng nợ mẹ cha trọn cả mấy đời .,dù có sống được mấy đời thì cũng nợ mẹ cha trọn cả mấy đời .,sadness,sadness,3
uit_002177,bố đi đường mà sợ quá,bố đi đường mà sợ quá,fear,fear,1
uit_004432,vậy thì nói ngoài đời đi,vậy thì nói ngoài đời đi,other,neutral,4
uit_003092,per sao tội vạy em,per sao tội vạy em,sadness,sadness,3
uit_003354,quan trọng là họ quảng cáo nói có đúng không . hay là được ít năm hỏng thì mệt,quan trọng là họ quảng cáo nói có đúng không . hay là được ít năm hỏng thì mệt,other,neutral,4
uit_003854,"chạy tới đưa đồ cho nó , trượt chân té sấp mặt luôn","chạy tới đưa đồ cho nó , trượt chân té sấp mặt luôn",other,neutral,4
uit_000271,nhà có người già vui thật nhỉ 🤣👍,nhà có người già vui thật nhỉ 🤣👍,enjoyment,happiness,2
uit_004892,per hẹn xem phim này nữa nha mày 😛,per hẹn xem phim này nữa nha mày 😛,enjoyment,happiness,2
uit_001305,khác đéo gì . về thái độ lồi lõm nhìn muốn sút cho phát 🤬🤬,khác đéo gì . về thái độ lồi lõm nhìn muốn sút cho phát 🤬🤬,anger,anger,0
uit_003567,chỉ có trong truyền thuyết . mà khái niệm truyền thuyết trong ngữ văn lớp 6 là không có thật,chỉ có trong truyền thuyết . mà khái niệm truyền thuyết trong ngữ văn lớp 6 là không có thật,other,neutral,4
uit_004707,hí . dễ thương quá,hí . dễ thương quá,enjoyment,happiness,2
uit_001496,có chị em nào khu vực loc đi coi cùng mình không ...,có chị em nào khu vực loc đi coi cùng mình không ...,enjoyment,happiness,2
uit_001133,đốt cháy túi tiền thì ở nhà cho rồi . xem chi không biết,đốt cháy túi tiền thì ở nhà cho rồi . xem chi không biết,anger,anger,0
uit_000838,🤣🤣🤣🤣 bo tay chấm cơm . hahaha,🤣🤣🤣🤣 bo tay chấm cơm . hahaha,enjoyment,happiness,2
uit_000792,đm cười ĩa,đm cười ĩa,enjoyment,happiness,2
uit_003645,"mình đang thất tình đéo hiểu sao đi cafe còn toàn tận cùng nỗi nhớ , chạm đáy nỗi đau , đừng như thói quen ... dume :)","mình đang thất tình đéo hiểu sao đi cafe còn toàn tận cùng nỗi nhớ , chạm đáy nỗi đau , đừng như thói quen ... dume :)",sadness,sadness,3
uit_003223,nếu câu chuyện này được liệt kê vào danh sắc câu chuyện cảm động nhất trường thì câu chuyện của thư sẽ được liệt vào đâu đây 😂😂😂 per,nếu câu chuyện này được liệt kê vào danh sắc câu chuyện cảm động nhất trường thì câu chuyện của thư sẽ được liệt vào đâu đây 😂😂😂 per,other,neutral,4
uit_000877,per cảm ơn mọi người . do em thích mấy cái văn hoá tưng vùng để tìm hiểu,per cảm ơn mọi người . do em thích mấy cái văn hoá tưng vùng để tìm hiểu,enjoyment,happiness,2
uit_002131,"học chán phèo , chả có gì đáng nhớ","học chán phèo , chả có gì đáng nhớ",sadness,sadness,3
uit_001146,chia buồn cùng người dân và đất nước pháp,chia buồn cùng người dân và đất nước pháp,sadness,sadness,3
uit_000506,bà ta đâu cư xử như 1 người vợ đâu !,bà ta đâu cư xử như 1 người vợ đâu !,other,neutral,4
uit_004787,chất lượng âm thanh bản này hình như nghe hay hơn bản gốc hồi mấy năm trước nhiều < 3,chất lượng âm thanh bản này hình như nghe hay hơn bản gốc hồi mấy năm trước nhiều < 3,enjoyment,happiness,2
uit_004822,có ai không nghe thấy nói gì mà toàn xem hình người con gái ấy không 😂,có ai không nghe thấy nói gì mà toàn xem hình người con gái ấy không 😂,other,neutral,4
uit_000071,"kinh nghiệm được truyền lại là khi nào nấu xong bỏ tí "" tro "" vào lần sau không phải nấu 😊","kinh nghiệm được truyền lại là khi nào nấu xong bỏ tí "" tro "" vào lần sau không phải nấu 😊",enjoyment,happiness,2
uit_000504,moá nhìn rùng hết cả mình,moá nhìn rùng hết cả mình,fear,fear,1
uit_003187,per ru con để vợ đắp mặt nạ kìa ?? đúng là chồng người ta chưa bao giờ làm mình thất vọng ??,per ru con để vợ đắp mặt nạ kìa ?? đúng là chồng người ta chưa bao giờ làm mình thất vọng ??,enjoyment,happiness,2
uit_002106,thề cứ 1 lần trượt là tao cười to hơn 😆😆,thề cứ 1 lần trượt là tao cười to hơn 😆😆,enjoyment,happiness,2
uit_003665,t thề với mày là tối thấy cái này chắc đái con mẹ nó ra quần,t thề với mày là tối thấy cái này chắc đái con mẹ nó ra quần,fear,fear,1
uit_002738,mùa mưa đến sớm rồi huhu,mùa mưa đến sớm rồi huhu,sadness,sadness,3
uit_002987,nhiều lúc buồn đến nỗi coi những vid thế này . đéo thể cười nỗi .,nhiều lúc buồn đến nỗi coi những vid thế này . đéo thể cười nỗi .,sadness,sadness,3
uit_004531,bề ngoài tỏ ra cứng cỏi nhưng bên trong con chó đó luôn khao khát tình thương từ con người,bề ngoài tỏ ra cứng cỏi nhưng bên trong con chó đó luôn khao khát tình thương từ con người,other,neutral,4
uit_001104,thật buồn khi mình thịt vợ thang khác mà thằng khác thịt vợ tưong lai mình,thật buồn khi mình thịt vợ thang khác mà thằng khác thịt vợ tưong lai mình,sadness,sadness,3
uit_000833,"bếp lò xô nấu bằng dầu hôi đây mà ,!","bếp lò xô nấu bằng dầu hôi đây mà ,!",other,neutral,4
uit_000022,t gặp quả này thì bỏ xe mà chạy ??,t gặp quả này thì bỏ xe mà chạy ??,fear,fear,1
uit_002354,chuyên mục chọc chó cực mạnh à nhầm mèo kk,chuyên mục chọc chó cực mạnh à nhầm mèo kk,enjoyment,happiness,2
uit_000004,một lí do trog muôn vàn lí do,một lí do trog muôn vàn lí do,other,neutral,4
uit_000787,tao bị biến dạng luôn một tay,tao bị biến dạng luôn một tay,sadness,sadness,3
uit_002744,gặp được em nhưng sẽ chỉ quan tâm và bảo vệ em từ xa,gặp được em nhưng sẽ chỉ quan tâm và bảo vệ em từ xa,sadness,sadness,3
uit_000443,đợi chờ là hạnh phúc mong rằng hai nhà lãnh đạo trong lần gặp nhau sau sẽ tiến triển hơn nữa,đợi chờ là hạnh phúc mong rằng hai nhà lãnh đạo trong lần gặp nhau sau sẽ tiến triển hơn nữa,other,neutral,4
uit_003322,nhà nào nuôi nó mà ác thế,nhà nào nuôi nó mà ác thế,anger,anger,0
uit_001000,"moá nó , cười đau hết cả ruột","moá nó , cười đau hết cả ruột",enjoyment,happiness,2
uit_000364,tiền bạc là phù du ... nhiêu đó cho luôn 😂😂😂😂😂,tiền bạc là phù du ... nhiêu đó cho luôn 😂😂😂😂😂,other,neutral,4
uit_002823,chấm cho tôi lên top đi mà :v,chấm cho tôi lên top đi mà :v,other,neutral,4
uit_004556,"kéo bấc mòn cả tay , ma nghĩ lai thấy nhớ thời đó nhỉ 😂😂😂","kéo bấc mòn cả tay , ma nghĩ lai thấy nhớ thời đó nhỉ 😂😂😂",enjoyment,happiness,2
uit_002491,per hả dạ ghê mày !,per hả dạ ghê mày !,enjoyment,happiness,2
uit_004512,nằm võng đung đưa cho muỗi khỏi đốt,nằm võng đung đưa cho muỗi khỏi đốt,other,neutral,4
uit_002970,em đang ở đâu mà mấy năm rồi chưa thấy xuất hiện :),em đang ở đâu mà mấy năm rồi chưa thấy xuất hiện :),sadness,sadness,3
uit_002571,chúc mừng,chúc mừng,enjoyment,happiness,2
uit_003304,lại thêm một con ngáo bất hạnh,lại thêm một con ngáo bất hạnh,sadness,sadness,3
uit_003138,là mỗi buổi sáng thức dậy ta có thêm 1 ngày mới để yêu thương ❤️.,là mỗi buổi sáng thức dậy ta có thêm 1 ngày mới để yêu thương ❤️.,enjoyment,happiness,2
uit_001705,phải thế mới hết thối được,phải thế mới hết thối được,other,neutral,4
uit_004922,"gần 2 năm đến sớm nhất để mở cửa lớp , lúc về cũng là người là sau cùng để khóa cửa . đến giờ ra trường được 3 năm vẫn không muốn vứt chìa khóa của lớp ...","gần 2 năm đến sớm nhất để mở cửa lớp , lúc về cũng là người là sau cùng để khóa cửa . đến giờ ra trường được 3 năm vẫn không muốn vứt chìa khóa của lớp ...",sadness,sadness,3
